time_s,joint,position_rad,velocity_rad_s,effort_raw,current_proxy
0.0041255950927734375,shoulder_lift_joint,-1.569999892868434,9.701310935139595e-14,-0.015645172011480333,0.0
0.0041255950927734375,elbow_joint,-1.781777776219303e-07,5.421010862427522e-20,-0.006507021437268539,0.049711557702146456
0.0041255950927734375,wrist_1_joint,-1.5699997920298085,1.1094020125300419e-13,-0.00165701345380001,0.0
0.0041255950927734375,wrist_2_joint,-1.4771518727972192e-07,2.710505431213761e-20,0.0004630510840005223,0.1346552923732345
0.0041255950927734375,wrist_3_joint,-1.3692395101764997e-07,0.0,-1.4571677198204727e-20,0.06126517150900998
0.0045163631439208984,shoulder_pan_joint,1.0797464909298565e-07,0.0,-3.3881317890172014e-18,0.02193560032034559
0.0045163631439208984,shoulder_lift_joint,-1.569999892868434,9.701310935139595e-14,-0.01564517201148032,0.0
0.0045163631439208984,elbow_joint,-1.7817777762193024e-07,8.131516293641283e-20,-0.006507021437268535,0.03230106095596507
0.0045163631439208984,wrist_1_joint,-1.5699997920298085,1.1094020125300419e-13,-0.0016570134538000088,0.024508163483896436
0.0045163631439208984,wrist_2_joint,-1.4771518727972187e-07,2.710505431213761e-20,0.000463051084000522,0.0
0.0045163631439208984,wrist_3_joint,-1.3692395101764991e-07,0.0,-1.4571677198204727e-20,0.0201157419326911
0.004878520965576172,shoulder_pan_joint,1.0797464909298563e-07,1.3552527156068805e-20,-8.470329472543003e-19,0.0
0.004878520965576172,shoulder_lift_joint,-1.569999892868434,9.701316356150458e-14,-0.015645172011480333,0.0
0.004878520965576172,elbow_joint,-1.7817777762193024e-07,-1.0842021724855044e-19,-0.00650702143726855,0.0739160253544678
0.004878520965576172,wrist_1_joint,-1.5699997920298085,1.10940445198493e-13,-0.0016570134538000105,0.0
0.004878520965576172,wrist_2_joint,-1.4771518727972182e-07,-2.710505431213761e-20,0.0004630510840005223,0.1971952242110243
0.004878520965576172,wrist_3_joint,-1.3692395101765002e-07,-1.0842021724855044e-19,-4.857225732734609e-21,0.04769992265420095
0.005287647247314453,shoulder_pan_joint,1.0797464909298565e-07,2.710505431213761e-20,1.6940658945086007e-18,0.045983926921383686
0.005287647247314453,shoulder_lift_joint,-1.569999892868434,9.701316356150458e-14,-0.015645172011480336,0.0
0.005287647247314453,elbow_joint,-1.781777776219303e-07,-5.421010862427522e-20,-0.0065070214372685425,0.012472485388861969
0.005287647247314453,wrist_1_joint,-1.5699997920298085,1.1094025546311281e-13,-0.001657013453800011,0.008367773782651631
0.005287647247314453,wrist_2_joint,-1.4771518727972182e-07,-2.710505431213761e-20,0.00046305108400052243,0.0
0.005287647247314453,wrist_3_joint,-1.3692395101764994e-07,8.131516293641283e-20,4.509331255244603e-34,0.045539368749967446
0.0056972503662109375,shoulder_pan_joint,1.079746490929857e-07,2.710505431213761e-20,-2.541098841762901e-18,0.0
0.0056972503662109375,shoulder_lift_joint,-1.569999892868434,9.701316356150458e-14,-0.015645172011480322,0.0011751986751653183
0.0056972503662109375,elbow_joint,-1.781777776219305e-07,-1.0842021724855044e-19,-0.00650702143726854,0.09642939150761436
0.0056972503662109375,wrist_1_joint,-1.5699997920298085,1.10940445198493e-13,-0.0016570134538000094,0.0
0.0056972503662109375,wrist_2_joint,-1.4771518727972192e-07,-2.710505431213761e-20,0.00046305108400052243,0.1458274584926405
0.0056972503662109375,wrist_3_joint,-1.3692395101765005e-07,-5.421010862427522e-20,4.8572257327355105e-21,0.0
0.00931549072265625,shoulder_pan_joint,1.0797464909298571e-07,1.3552527156068805e-20,8.470329472543003e-19,0.0645740415270069
0.00931549072265625,shoulder_lift_joint,-1.5699998928684336,3.1905774138148157e-13,-0.015645172011489267,0.1024056630099574
0.00931549072265625,elbow_joint,-1.781777764167852e-07,6.025726521485114e-13,-0.006507021437274934,0.0
0.00931549072265625,wrist_1_joint,-1.5699997920298077,3.551894564059188e-13,-0.001657013453801375,0.04605171069824268
0.00931549072265625,wrist_2_joint,-1.4771518759045424e-07,-1.5536617131717279e-13,0.00046305108400089133,0.02011493711529791
0.00931549072265625,wrist_3_joint,-1.3692395101765005e-07,-5.421010862427522e-20,-1.4571677198204727e-20,0.0
0.014013290405273438,shoulder_pan_joint,-0.00029111204673595354,-0.14561001079746505,5.67948033457791e-06,0.09886122807464427
0.014013290405273438,shoulder_lift_joint,-1.5700190928899314,-0.009600010712863654,-0.015183158884226979,0.05689115536596403
0.014013290405273438,elbow_joint,-5.565814201566866e-05,-0.027739982181713207,-0.006147530732525846,0.07694737149199243
0.014013290405273438,wrist_1_joint,-1.5701007520712946,-0.05048002079673556,-0.0015194522737562177,0.0
0.014013290405273438,wrist_2_joint,0.0003253523143189672,0.16275001477138737,0.00043775289965907284,0.0
0.014013290405273438,wrist_3_joint,-2.20968964650759e-05,-0.010979986307604866,-5.648613565371194e-09,0.03790534925051488
0.018660783767700195,shoulder_pan_joint,-0.000844430087598414,-0.276659020525678,1.8255546810282513e-05,0.011222242986422007
0.018660783767700195,shoulder_lift_joint,-1.5700555729306986,-0.018240020351163327,-0.013834111774662573,0.0
0.018660783767700195,elbow_joint,-0.00016107007420801823,-0.052705966152069794,-0.00510070704564161,0.15797123390056564
0.018660783767700195,wrist_1_joint,-1.5702925761502378,-0.09591203951948989,-0.0011198600974634293,0.0
0.018660783767700195,wrist_2_joint,0.000943802370421569,0.30922502806760294,0.0003640812304029127,0.1477737532683266
0.018660783767700195,wrist_3_joint,-6.382084435305325e-05,-0.02086197398950684,-8.092722040043263e-09,0.07778193186760614
0.024708032608032227,shoulder_pan_joint,-0.001633636345988448,-0.39460312928002,2.9685180317260355e-05,0.03905174077519448
0.024708032608032227,shoulder_lift_joint,-1.570107604988809,-0.02601602902599436,-0.01166973905918529,0.08473924541455263
0.024708032608032227,elbow_joint,-0.0003114207775570325,-0.0751753517248295,-0.0034273848038732903,0.0
0.024708032608032227,wrist_1_joint,-1.5705661778628905,-0.13680085636949746,-0.0004832554117687447,0.11548103310315648
0.024708032608032227,wrist_2_joint,0.0018259074504602788,0.4410525400340311,0.00024622184568257326,0.0
0.024708032608032227,wrist_3_joint,-0.00012333237007654645,-0.029755762902713055,2.294968910609533e-08,0.0
0.02927231788635254,shoulder_pan_joint,-0.002635142000151409,-0.5007528271579833,3.1755470603524415e-05,0.1575696205739879
0.02927231788635254,shoulder_lift_joint,-1.5701736338625287,-0.03301443683369956,-0.008752470411010769,0.0
0.02927231788635254,elbow_joint,-0.000502216374946036,-0.09539779873980904,-0.0011813265920040227,0.0
0.02927231788635254,wrist_1_joint,-1.570913379445881,-0.17360079153405766,0.00036797691192898746,0.0
0.02927231788635254,wrist_2_joint,0.0029453020520411877,0.5596973008036675,8.781616940713766e-05,0.058807152154649
0.02927231788635254,wrist_3_joint,-0.0001988527158510943,-0.03776017292414385,1.2154099841472e-07,0.0
0.03405570983886719,shoulder_pan_joint,-0.0038277171105083035,-0.5962875552472998,1.713075214771828e-05,0.01953269631998916
0.03405570983886719,shoulder_lift_joint,-1.570252259870298,-0.0393130038609364,-0.005138692796520012,0.0
0.03405570983886719,elbow_joint,-0.0007294123769701233,-0.11359800105283764,0.0015889884523130138,0.025757269730006926
0.03405570983886719,wrist_1_joint,-1.5713268209121745,-0.2067207331817788,0.0014136683837835038,0.03586144190282007
0.03405570983886719,wrist_2_joint,0.004278257223009808,0.6664775854962064,-0.00010787023781359146,0.0
0.03405570983886719,wrist_3_joint,-0.00028878099967077317,-0.044964141943022486,3.1926364521301846e-07,0.028455619825970155
0.03856515884399414,shoulder_pan_joint,-0.005192254731438207,-0.6822688105269191,-2.0145617441046056e-05,0.015291045287194561
0.03856515884399414,shoulder_lift_joint,-1.5703422232987119,-0.04498171418572541,-0.0008806659994028665,0.012709818038955968
0.03856515884399414,elbow_joint,-0.0009893687431649716,-0.12997818313415646,0.004839225487814907,0.0
0.03856515884399414,wrist_1_joint,-1.5717998782734404,-0.23652868066438165,0.002635558845623587,0.0
0.03856515884399414,wrist_2_joint,0.005803416906427129,0.7625798417193713,-0.00033784443122411746,0.015801076413215584
0.03856515884399414,wrist_3_joint,-0.0003916764277303342,-0.05144771405964529,6.421326007090526e-07,0.0
0.04312300682067871,shoulder_pan_joint,-0.006711558611882442,-0.7596519402778873,-8.449971644554867e-05,0.0
0.04312300682067871,shoulder_lift_joint,-1.5704423904057065,-0.050083553478278385,0.003972425214152436,0.13493315349946777
0.04312300682067871,elbow_joint,-0.0012788094371127732,-0.14472034700697792,0.00852848149822115,0.08466936653334765
0.04312300682067871,wrist_1_joint,-1.5723265899401804,-0.2633558333983994,0.004017063797289691,0.0
0.04312300682067871,wrist_2_joint,0.0075015606510480635,0.8490718723201116,-0.0005993253146546603,0.061396439896689164
0.04312300682067871,wrist_3_joint,-0.0005062422856051274,-0.05728292896427479,1.1094402435752837e-06,0.0
0.04752492904663086,shoulder_pan_joint,-0.008370152125888333,-0.8292967570531385,-0.000178878896593423,0.11054543674852395
0.04752492904663086,shoulder_lift_joint,-1.5705517408234244,-0.054675208841816966,0.009373945116010004,0.05481790851555435
0.04752492904663086,elbow_joint,-0.0015947860260375757,-0.15798829449218887,0.012618840080011415,0.04624895654484519
0.04752492904663086,wrist_1_joint,-1.5729015904818466,-0.28750027085875396,0.005543092900042046,0.0
0.04752492904663086,wrist_2_joint,0.009355390050752057,0.9269146998606811,-0.0008897092676915305,0.0
0.04752492904663086,wrist_3_joint,-0.0006313115303130341,-0.06253462237814361,1.7337433108288448e-06,0.09935749081569037
0.05205178260803223,shoulder_pan_joint,-0.010154106310098597,-0.8919770921503056,-0.0003049115723091085,0.13361402334661407
0.05205178260803223,shoulder_lift_joint,-1.5706693562207936,-0.058807698669195066,0.015279586236261602,0.11936182819362948
0.05205178260803223,elbow_joint,-0.0019346449204410885,-0.1699294472285836,0.01707508839213811,0.033844277732697464
0.05205178260803223,wrist_1_joint,-1.5735200510109464,-0.30923026457281294,0.007199903357040779,0.020325496202692434
0.05205178260803223,wrist_2_joint,0.01134933654003063,0.9969732446471063,-0.0012065515584122886,0.059676310698395726
0.05205178260803223,wrist_3_joint,-0.0007658338231702077,-0.06726114645035765,2.521475665727081e-06,0.053555842081025304
0.05646777153015137,shoulder_pan_joint,-0.012050885097491795,-0.9483893937372541,-0.00046311452973987603,0.021682941847501507
0.05646777153015137,shoulder_lift_joint,-1.5707944100998494,-0.06252693951402669,0.021647312014790678,0.06727589014361739
0.05646777153015137,elbow_joint,-0.0022959978897749097,-0.18067648469107372,0.021864528263779836,0.0
0.05646777153015137,wrist_1_joint,-1.5741776255287354,-0.3287872589152227,0.008974977295799779,0.0
0.05646777153015137,wrist_2_joint,0.013469388409926168,1.0600259349548111,-0.0015475566761327898,0.10068838346048374
0.05646777153015137,wrist_3_joint,-0.0009088638593612397,-0.07151501811510932,3.4738575190005235e-06,0.015467542485563252
0.06112980842590332,shoulder_pan_joint,-0.014049206027748725,-0.9991604651650544,-0.0006531108586397545,0.032580757761248656
0.06112980842590332,shoulder_lift_joint,-1.5709261586124235,-0.06587425627452553,0.02843737454351614,0.10982565806861971
0.06112980842590332,elbow_joint,-0.0026766955265455318,-0.1903488184070764,0.026956838524843253,0.0
0.06112980842590332,wrist_1_joint,-1.5748704026363445,-0.3463885538231915,0.010856915972702271,0.0
0.06112980842590332,wrist_2_joint,0.015702935122376836,1.1167733562316748,-0.0019105732514214343,0.04861401155692887
0.06112980842590332,wrist_3_joint,-0.0010595508645523109,-0.07534350261316898,4.587897797767358e-06,0.03176435366096662
0.06558990478515625,shoulder_pan_joint,-0.0161389148865822,-1.044854429449668,-0.0008738372080303918,0.07168797502518147
0.06558990478515625,shoulder_lift_joint,-1.5710639322951643,-0.06888684135913273,0.03561235460903514,0.0
0.06558990478515625,elbow_joint,-0.0030748033640088457,-0.19905391875126452,0.03232396235252516,0.03644951854092859
0.06558990478515625,wrist_1_joint,-1.5755948620747913,-0.36222971924017905,0.012835346112543704,0.0
0.06558990478515625,wrist_2_joint,0.01803862719312699,1.1678460353807887,-0.0022935909232072397,0.13723734915878896
0.06558990478515625,wrist_3_joint,-0.0012171291418430273,-0.0787891386612276,5.857370214071884e-06,0.00034833867714186006
0.07019424438476562,shoulder_pan_joint,-0.018310872881133835,-1.0859789973054534,-0.0011237292084574088,0.10649821211605626
0.07019424438476562,shoulder_lift_joint,-1.5712071286310554,-0.07159816793539646,0.04313719449536817,0.0
0.07019424438476562,elbow_joint,-0.0034885803820951964,-0.20688850906084102,0.037940004412916284,0.0
0.07019424438476562,wrist_1_joint,-1.5763478356109917,-0.3764867681153101,0.014900835358592008,0.028305192224545625
0.07019424438476562,wrist_2_joint,0.020466250086346574,1.213811446614934,-0.0026947376262745192,0.0
0.07019424438476562,wrist_3_joint,-0.0013809095640230735,-0.08189021110430475,7.273698387388651e-06,0.0
0.07490754127502441,shoulder_pan_joint,-0.020556855097831152,-1.1229911083753303,-0.001400880329242575,0.0
0.07490754127502441,shoulder_lift_joint,-1.5713552053547821,-0.0740383618541633,0.0509792088652045,0.16450321937606174
0.07490754127502441,elbow_joint,-0.003916459662741934,-0.21393964033928659,0.0437811296405472,0.026873679296940418
0.07490754127502441,wrist_1_joint,-1.57712647183517,-0.38931811210276596,0.017044814901921588,0.0
0.07490754127502441,wrist_2_joint,0.022976610719788536,1.255180316725614,-0.0031122764900339906,0.04342352200449054
0.07490754127502441,wrist_3_joint,-0.0015502719166032009,-0.08468117630291623,8.826720343362567e-06,0.10070315887955414
0.07926821708679199,shoulder_pan_joint,-0.022869459114458986,-1.1563020083379223,-0.0017031733618504323,0.0
0.07926821708679199,shoulder_lift_joint,-1.571507674427561,-0.07623453638114301,0.05910806823574189,0.032776079722218944
0.07926821708679199,elbow_joint,-0.004357030979692708,-0.22028565848973153,0.04982545991312815,0.0
0.07926821708679199,wrist_1_joint,-1.577928204478528,-0.4008663216913374,0.01925950806528058,0.025973709309134407
0.07926821708679199,wrist_2_joint,0.02556143531943055,1.2924122998251795,-0.0035446019891229325,0.10415474140728342
0.07926821708679199,wrist_3_joint,-0.0017246580065431172,-0.08719304498152433,1.0505324288734795e-05,0.0
0.08353495597839355,shoulder_pan_joint,-0.025242022751023756,-1.1862818183039885,-0.002028385984184968,0.010701641512236536
0.08353495597839355,shoulder_lift_joint,-1.5716640966144868,-0.07821109345553763,0.06749575499955211,0.0013598474463139762
0.08353495597839355,elbow_joint,-0.004809025129316833,-0.2259970748249917,0.05605296752798748,0.18467012336958427
0.08353495597839355,wrist_1_joint,-1.5787507238991478,-0.41125971032094066,0.021537864063706214,0.15675329359365928
0.08353495597839355,wrist_2_joint,0.028213277488652523,1.325921084614747,-0.003990235257246049,0.046251228122493174
0.08353495597839355,wrist_3_joint,-0.0019035654601065875,-0.08945372679214367,1.2297960220404567e-05,0.18721116996372786
0.08810853958129883,shoulder_pan_joint,-0.027668550045531284,-1.2132636472732068,-0.0023742730400361234,0.011181084835659754
0.08810853958129883,shoulder_lift_joint,-1.5718240766041451,-0.07998999482256904,0.07611649490768542,0.03138778577860924
0.08810853958129883,elbow_joint,-0.005271299828346722,-0.23113734952659948,0.062445365875665626,0.06632076144914445
0.08810853958129883,wrist_1_joint,-1.5795919514193029,-0.42061376008748247,0.023873496438483622,0.0
0.08810853958129883,wrist_2_joint,0.030925435470496393,1.3560789909253206,-0.004447818628639801,0.07856794344964757
0.08810853958129883,wrist_3_joint,-0.002086542140931026,-0.0914883404215859,1.4193038748398522e-05,0.0
0.0922996997833252,shoulder_pan_joint,-0.030143644632186863,-1.2375472933452867,-0.0027386286640586105,0.0
0.0922996997833252,shoulder_lift_joint,-1.571987258616263,-0.08159100605299462,0.0849466683336934,0.06543229250053338
0.0922996997833252,elbow_joint,-0.005742827021841572,-0.23576359675793263,0.06898599845533315,0.10685119573069275
0.0922996997833252,wrist_1_joint,-1.5804500162290394,-0.429032404877259,0.026260625823737685,0.02372859500158111
0.0922996997833252,wrist_2_joint,0.0336918776836999,1.3832211066048026,-0.004916109549078137,0.04353433068667954
0.0922996997833252,wrist_3_joint,-0.002273181126290129,-0.09331949268798018,1.617923160395141e-05,0.11145941341658465
0.0968773365020752,shoulder_pan_joint,-0.03266244978177529,-1.2594025748099642,-0.003119331455636658,0.1323717182901875
0.0968773365020752,shoulder_lift_joint,-1.5721533224485946,-0.08303191616043164,0.09396470606166629,0.0
0.0968773365020752,elbow_joint,-0.00622268146035468,-0.23992721926603008,0.07565972766159933,0.12355370929611825
0.0968773365020752,wrist_1_joint,-1.581323234599399,-0.4366091851879722,0.028694026795721878,0.0
0.0968773365020752,wrist_2_joint,0.036507175705127015,1.4076490107163064,-0.005393974028308652,0.06704972087975651
0.0968773365020752,wrist_3_joint,-0.0024631161857302433,-0.09496752972764176,1.8245689090212536e-05,0.07104737786904569
0.10110235214233398,shoulder_pan_joint,-0.03522059443800294,-1.2790723281279983,-0.003514375736909499,0.050862451153560355
0.10110235214233398,shoulder_lift_joint,-1.5723219799191186,-0.08432873525720448,0.1031509741999339,0.04617609731436763
0.10110235214233398,elbow_joint,-0.006710030419384037,-0.24367447952322563,0.08245282478482972,0.01821742177753717
0.10110235214233398,wrist_1_joint,-1.5822100911743193,-0.443428287467534,0.031168978601797043,0.07874413932156253
0.10110235214233398,wrist_2_joint,0.039366443953955325,1.4296341244166326,-0.005880379807604706,0.11574924544175183
0.10110235214233398,wrist_3_joint,-0.0026560177118430998,-0.09645076306325315,2.0382189163454505e-05,0.0
0.105438232421875,shoulder_pan_joint,-0.03781414465020557,-1.296775106114072,-0.003921891634454568,0.0
0.105438232421875,shoulder_lift_joint,-1.572492971664016,-0.08549587244434734,0.1124876523710329,0.037686293328999
0.105438232421875,elbow_joint,-0.007204124446877852,-0.24704701375461852,0.08935286252759148,0.018855487211229836
0.105438232421875,wrist_1_joint,-1.5831092221333443,-0.449565479519075,0.03368121958684579,0.09202376266450452
0.105438232421875,wrist_2_joint,0.04226528540744466,1.4494207267469017,-0.006374389402097468,0.11387069736062262
0.105438232421875,wrist_3_joint,-0.002851589057961273,-0.09778567306522779,2.2579231531182463e-05,0.014298143003980256
0.10972476005554199,shoulder_pan_joint,-0.040439559862785406,-1.3127076063013947,-0.004340156373609112,0.0
0.10972476005554199,shoulder_lift_joint,-1.5726660642558492,-0.0865462959128365,0.12195860873523925,0.1215438429872729
0.10972476005554199,elbow_joint,-0.0077042890359895295,-0.25008229456279724,0.09634861112710805,0.042826167870282456
0.10972476005554199,wrist_1_joint,-1.584019400038063,-0.4550889523654005,0.03622690514105781,0.015309092472260779
0.10972476005554199,wrist_2_joint,0.045199742745128876,1.4672286688441214,-0.00687515315560686,0.04055508547830382
0.10972476005554199,wrist_3_joint,-0.0030495632420840945,-0.09898709206693682,2.4828088519222453e-05,0.02076985824275787
0.11409902572631836,shoulder_pan_joint,-0.04309365357570446,-1.3270468564698583,-0.004767598816518242,0.0
0.11409902572631836,shoulder_lift_joint,-1.5728410476099253,-0.08749167703451843,0.1315492747763927,0.0
0.11409902572631836,elbow_joint,-0.008209917130557149,-0.2528140472900907,0.10342993893793838,0.03646994403458378
0.11409902572631836,wrist_1_joint,-1.5849395201939063,-0.46006007792703313,0.038802568992324184,0.03567851164836354
0.11409902572631836,wrist_2_joint,0.048166254378588444,1.483255816731599,-0.007381902421141148,0.0651734357394082
0.11409902572631836,wrist_3_joint,-0.0032496999804109777,-0.10006836916841377,2.7120822739630887e-05,0.04508672391045726
0.11847805976867676,shoulder_pan_joint,-0.04577355793892859,-1.3399521816213609,-0.005202798934407433,0.1080294363786832
0.11847805976867676,shoulder_lift_joint,-1.5730177326500197,-0.08834252004407495,0.14124652217228925,0.046011150886085435
0.11847805976867676,elbow_joint,-0.008720462380034993,-0.2552726247445941,0.11058771809796632,0.0035402299585843913
0.11847805976867676,wrist_1_joint,-1.5858685883757613,-0.464534090932441,0.041405087663183536,0.0
0.11847805976867676,wrist_2_joint,0.05116161487824579,1.4976802498303114,-0.007893942955840522,0.089891862879508
0.11847805976867676,wrist_3_joint,-0.0034517830175214057,-0.10104151855968783,2.9450279932971976e-05,0.0
0.12288570404052734,shoulder_pan_joint,-0.04847669188742707,-1.3515669742576095,-0.005644483595228492,0.05809043613853702
0.12288570404052734,shoulder_lift_joint,-1.5731959492075307,-0.08910827875270633,0.15103854352120288,0.1627532415438266
0.12288570404052734,elbow_joint,-0.009235433068931933,-0.25748534445359256,0.11781373569054451,0.05805269500721727
0.12288570404052734,wrist_1_joint,-1.586805709781027,-0.46856070263726884,0.044031647908911155,0.053846344228608595
0.12288570404052734,wrist_2_joint,0.054182939357481114,1.5106622396191365,-0.008410648596684778,0.10352934675207068
0.12288570404052734,wrist_3_joint,-0.0036556177235369243,-0.1019173530117848,3.181006383935137e-05,0.0557067434593051
0.12722420692443848,shoulder_pan_joint,-0.051200732462672295,-1.3620202876301397,-0.006091519777575511,0.015914539747868432
0.12722420692443848,shoulder_lift_joint,-1.573375544130717,-0.08979746159051728,0.1609147382185564,0.025284597526966518
0.12722420692443848,elbow_joint,-0.009754386653305958,-0.25947679219164155,0.1251006106345413,0.0064830215690040265
0.12722420692443848,wrist_1_joint,-1.5877500790873624,-0.4721846531715611,0.04667971695161558,0.08354866658849101
0.12722420692443848,wrist_2_joint,0.057227631418336575,1.5223460304290628,-0.008931455263629394,0.06914375180293604
0.12722420692443848,wrist_3_joint,-0.0038610289315669354,-0.10270560401862738,3.419449861210122e-05,0.02366641467116907
0.13200831413269043,shoulder_pan_joint,-0.05394358900198941,-1.3714282696653328,-0.006542906087970922,0.0
0.13200831413269043,shoulder_lift_joint,-1.5735563795830105,-0.09041772614456095,0.1708656043710316,0.11354423385438399
0.13200831413269043,elbow_joint,-0.010276924843609272,-0.2612690951558414,0.13244171638215899,0.06265873260245841
0.13200831413269043,wrist_1_joint,-1.58870097150466,-0.47544620865239134,0.049347015325117295,0.0345687719203218
0.13200831413269043,wrist_2_joint,0.06029335430265014,1.5328614421579845,-0.00945585532006097,0.0
0.13200831413269043,wrist_3_joint,-0.00406785899140991,-0.10341502992474542,3.6598583133630356e-05,0.03847524227806738
0.13635540008544922,shoulder_pan_joint,-0.05670337990897108,-1.3798954534969319,-0.006997763264988886,0.16646075421484718
0.13635540008544922,shoulder_lift_joint,-1.5737383315115012,-0.09097596424324512,0.18088263730585277,0.07189863538457601
0.13635540008544922,elbow_joint,-0.010802689179248865,-0.262882167823581,0.13983110938413332,0.0
0.13635540008544922,wrist_1_joint,-1.589657734721824,-0.47838160858510015,0.05203149214780351,0.03385728457951887
0.13635540008544922,wrist_2_joint,0.06337800492807598,1.5423253127140024,-0.009983392306859311,0.11430170761947156
0.13635540008544922,wrist_3_joint,-0.004275966017884477,-0.10405351324021546,3.9017940620658595e-05,0.07049051399477677
0.14083147048950195,shoulder_pan_joint,-0.05947841174685071,-1.3875159189453032,-0.007455324191035486,0.009695228322324619
0.14083147048950195,shoulder_lift_joint,-1.573921288268569,-0.09147837853206686,0.19095823496475103,0.03727267317037418
0.14083147048950195,elbow_joint,-0.011331357045691036,-0.2643339332245106,0.14726346318737213,0.015737318449873198
0.14083147048950195,wrist_1_joint,-1.590619781658867,-0.48102346852449956,0.05473130264468538,0.03438466546306317
0.14083147048950195,wrist_2_joint,0.06647969052050283,1.5508427962144065,-0.010513656055314074,0.0
0.14083147048950195,wrist_3_joint,-0.004485222314327413,-0.10462814822410589,4.1448766100894515e-05,0.02973337248051508
0.14530301094055176,shoulder_pan_joint,-0.06226716042253838,-1.3943743378487758,-0.007914923801418075,0.08435779878358135
0.14530301094055176,shoulder_lift_joint,-1.5741051493713563,-0.09193055139205014,0.20108561026332827,0.05874356027729553
0.14530301094055176,elbow_joint,-0.011862638089855465,-0.26564052208531447,0.15473400795982917,0.09101122839789125
0.14530301094055176,wrist_1_joint,-1.5915865839438015,-0.4834011424699427,0.057444787745700714,0.0
0.14530301094055176,wrist_2_joint,0.06959670758323058,1.5585085313647609,-0.011046278175663457,0.05254325869365539
0.14530301094055176,wrist_3_joint,-0.004695512953741821,-0.10514531970957786,4.388777368563056e-05,0.0
0.1495673656463623,shoulder_pan_joint,-0.06506825425225318,-1.4005469148618468,-0.008375989175223461,0.0
0.1495673656463623,shoulder_lift_joint,-1.5742898243852914,-0.09233750696604102,0.21125871033959143,0.16730107371377723
0.1495673656463623,elbow_joint,-0.012396270993969866,-0.26681645206000854,0.162238475188636,0.09530391390636067
0.1495673656463623,wrist_1_joint,-1.5925576660418383,-0.48554104902081513,0.06017045559462673,0.1018229986717161
0.1495673656463623,wrist_2_joint,0.07272752296922912,1.5654076930000715,-0.01158092791164568,0.1943302888730522
0.1495673656463623,wrist_3_joint,-0.004906734501830504,-0.10561077404647631,4.633214503424773e-05,0.0
0.1539907455444336,shoulder_pan_joint,-0.06788045872059231,-1.4061022341735614,-0.00883803000726693,0.0
0.1539907455444336,shoulder_lift_joint,-1.5744752319192594,-0.09270376698265315,0.22147214249401773,0.10136732281359184
0.1539907455444336,elbow_joint,-0.012932020572039188,-0.26787478903720685,0.16977304726298206,0.029013162378683406
0.1539907455444336,wrist_1_joint,-1.5935325999716672,-0.4874669649165827,0.06290696481083748,6.690573184513215e-05
0.1539907455444336,wrist_2_joint,0.07587075684617135,1.571616938471843,-0.012117308346698785,0.058730905806104856
0.1539907455444336,wrist_3_joint,-0.005118793867725984,-0.10602968294966107,4.8779479986978584e-05,0.0
0.15859627723693848,shoulder_pan_joint,-0.07070266276369323,-1.4111020215540588,-0.009300629595654811,0.0
